kind,label,iou,pred_label
exact,RECOMENDACAO,0.7784342688330872,
FP,RESSARCIMENTO,0.0,
exact,MULTA,0.9765957446808511,
exact,OBRIGACAO,0.9645776566757494,
exact,MULTA,0.9462809917355371,
exact,OBRIGACAO,0.8152173913043478,
exact,MULTA,1.0,
FP,RECOMENDACAO,0.0,
FP,RECOMENDACAO,0.0,
exact,OBRIGACAO,0.9610983981693364,
exact,MULTA,0.8882113821138211,
exact,OBRIGACAO,0.9645776566757494,
exact,OBRIGACAO,1.0,
exact,MULTA,0.9748427672955975,
exact,OBRIGACAO,0.9621621621621622,
exact,MULTA,0.9808102345415778,
exact,OBRIGACAO,0.9662337662337662,
exact,MULTA,0.9765957446808511,
exact,OBRIGACAO,0.9662337662337662,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
exact,RECOMENDACAO,0.9945945945945946,
exact,RECOMENDACAO,0.9945945945945946,
exact,MULTA,0.9748427672955975,
exact,OBRIGACAO,0.7186761229314421,
exact,MULTA,0.9402597402597402,
exact,RECOMENDACAO,1.0,
boundary,OBRIGACAO,0.1780515117581187,MULTA
exact,OBRIGACAO,0.9458544839255499,
FN,MULTA,0.0,
FN,OBRIGACAO,0.0,
FN,MULTA,0.0,
FN,OBRIGACAO,0.0,
FN,MULTA,0.0,
FN,OBRIGACAO,0.0,
FN,MULTA,0.0,
FN,OBRIGACAO,0.0,
FN,MULTA,0.0,
boundary,MULTA,0.3841059602649007,MULTA
boundary,MULTA,0.25298013245033113,MULTA
boundary,MULTA,0.28874172185430463,MULTA
boundary,MULTA,0.2662251655629139,MULTA
boundary,MULTA,0.4948665297741273,MULTA
exact,MULTA,1.0,
exact,MULTA,0.9707112970711297,
exact,OBRIGACAO,0.9530685920577617,
exact,MULTA,0.9807692307692307,
exact,OBRIGACAO,0.9662337662337662,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
exact,MULTA,0.9543568464730291,
exact,OBRIGACAO,0.8279569892473119,
exact,MULTA,0.9748427672955975,
FP,OBRIGACAO,0.0,
exact,OBRIGACAO,0.9648648648648649,
exact,MULTA,0.8843813387423936,
exact,OBRIGACAO,0.9528985507246377,
exact,OBRIGACAO,1.0,
exact,OBRIGACAO,1.0,
FP,RECOMENDACAO,0.0,
FP,RECOMENDACAO,0.0,
exact,RECOMENDACAO,0.9945945945945946,
FP,RECOMENDACAO,0.0,
exact,MULTA,0.5469728601252609,
exact,RECOMENDACAO,1.0,
FN,MULTA,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,MULTA,0.0,
FP,RECOMENDACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
exact,RECOMENDACAO,0.9940828402366864,
exact,RECOMENDACAO,0.6869918699186992,
FN,RECOMENDACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
boundary,OBRIGACAO,0.26007802340702213,MULTA
exact,OBRIGACAO,0.8333333333333334,
boundary,OBRIGACAO,0.4,OBRIGACAO
boundary,RECOMENDACAO,0.324459234608985,OBRIGACAO
exact,OBRIGACAO,0.6755526657997399,
exact,RECOMENDACAO,0.9971910112359551,
exact,RECOMENDACAO,0.9976905311778291,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
exact,MULTA,0.9964912280701754,
exact,MULTA,0.9967213114754099,
exact,MULTA,0.9961977186311787,
exact,MULTA,0.9976851851851852,
exact,MULTA,0.9970149253731343,
exact,MULTA,1.0,
exact,MULTA,0.9961977186311787,
exact,MULTA,0.9947089947089947,
exact,MULTA,0.9894179894179894,
FN,MULTA,0.0,
exact,MULTA,1.0,
FP,OBRIGACAO,0.0,
boundary,OBRIGACAO,0.16852540272614622,OBRIGACAO
boundary,OBRIGACAO,0.42493638676844786,OBRIGACAO
boundary,OBRIGACAO,0.49872773536895676,OBRIGACAO
exact,MULTA,0.9963898916967509,
exact,OBRIGACAO,0.7817919075144508,
exact,OBRIGACAO,0.8775252525252525,
exact,OBRIGACAO,0.9559748427672956,
exact,OBRIGACAO,0.8559046587215602,
exact,OBRIGACAO,0.7372764786795049,
exact,OBRIGACAO,0.9679358717434869,
exact,OBRIGACAO,0.898186889818689,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
exact,MULTA,0.6412776412776413,
exact,MULTA,1.0,
exact,MULTA,1.0,
exact,MULTA,0.994269340974212,
FN,RECOMENDACAO,0.0,
exact,MULTA,1.0,
exact,MULTA,0.9974424552429667,
exact,RECOMENDACAO,0.9921875,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
exact,RECOMENDACAO,0.9540229885057471,
exact,RECOMENDACAO,0.6653386454183267,
FN,RECOMENDACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
FN,OBRIGACAO,0.0,
boundary,MULTA,0.32585470085470086,MULTA
boundary,MULTA,0.39738805970149255,MULTA
exact,RESSARCIMENTO,0.6209523809523809,
FN,MULTA,0.0,
boundary,OBRIGACAO,0.0011074197120708748,OBRIGACAO
exact,OBRIGACAO,0.5375939849624061,
exact,OBRIGACAO,0.9153846153846154,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
exact,RECOMENDACAO,0.9972602739726028,
exact,RECOMENDACAO,0.9967741935483871,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
exact,OBRIGACAO,0.5703125,
exact,MULTA,0.6170212765957447,
boundary,MULTA,0.22560975609756098,MULTA
exact,MULTA,0.9846153846153847,
exact,MULTA,0.9084745762711864,
exact,MULTA,0.6030013642564802,
boundary,MULTA,0.3328785811732606,MULTA
FP,MULTA,0.0,
FN,MULTA,0.0,
FN,MULTA,0.0,
FP,OBRIGACAO,0.0,
exact,MULTA,0.9009009009009009,
exact,OBRIGACAO,0.8554913294797688,
exact,OBRIGACAO,0.8312159709618875,
exact,MULTA,0.8136094674556213,
boundary,OBRIGACAO,0.3313253012048193,MULTA
boundary,OBRIGACAO,0.13855421686746988,MULTA
boundary,OBRIGACAO,0.17573221757322174,MULTA
exact,MULTA,0.5386996904024768,
boundary,OBRIGACAO,0.3178294573643411,OBRIGACAO
boundary,OBRIGACAO,0.4186746987951807,OBRIGACAO
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,0.9970149253731343,
boundary,MULTA,0.4691075514874142,MULTA
exact,OBRIGACAO,0.5957446808510638,
boundary,OBRIGACAO,0.24059139784946237,OBRIGACAO
FN,MULTA,0.0,
FN,MULTA,0.0,
FN,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
FN,OBRIGACAO,0.0,
exact,MULTA,0.9961977186311787,
exact,RECOMENDACAO,0.9158878504672897,
exact,MULTA,0.9425587467362925,
exact,OBRIGACAO,0.9259259259259259,
boundary,OBRIGACAO,0.38596491228070173,OBRIGACAO
boundary,OBRIGACAO,0.23232323232323232,OBRIGACAO
exact,MULTA,1.0,
exact,RECOMENDACAO,1.0,
exact,MULTA,0.7309644670050761,
exact,RECOMENDACAO,0.9964285714285714,
FN,RECOMENDACAO,0.0,
exact,MULTA,0.7575757575757576,
exact,MULTA,0.964769647696477,
exact,OBRIGACAO,0.9310897435897436,
exact,OBRIGACAO,0.6126582278481013,
boundary,OBRIGACAO,0.16257088846880907,OBRIGACAO
FP,RECOMENDACAO,0.0,
FP,RECOMENDACAO,0.0,
exact,RECOMENDACAO,0.9617486338797814,
FP,OBRIGACAO,0.0,
FP,RECOMENDACAO,0.0,
FP,OBRIGACAO,0.0,
exact,MULTA,0.9962121212121212,
FP,MULTA,0.0,
FP,RECOMENDACAO,0.0,
exact,MULTA,0.996078431372549,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
exact,MULTA,0.8153846153846154,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,MULTA,0.0,
FP,MULTA,0.0,
FP,MULTA,0.0,
exact,OBRIGACAO,0.9957264957264957,
exact,OBRIGACAO,0.8746130030959752,
exact,OBRIGACAO,0.9236545682102628,
FP,RECOMENDACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,0.9967637540453075,
FP,RECOMENDACAO,0.0,
exact,MULTA,0.7279411764705882,
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
FP,RECOMENDACAO,0.0,
exact,RECOMENDACAO,0.9975845410628019,
exact,MULTA,0.8368200836820083,
exact,MULTA,0.9251336898395722,
exact,RESSARCIMENTO,0.9534313725490197,
exact,OBRIGACAO,0.7515923566878981,
boundary,RESSARCIMENTO,0.27091633466135456,MULTA
boundary,RESSARCIMENTO,0.18631178707224336,RESSARCIMENTO
FP,RESSARCIMENTO,0.0,
FP,RESSARCIMENTO,0.0,
exact,RESSARCIMENTO,0.936,
exact,OBRIGACAO,0.9954128440366973,
boundary,OBRIGACAO,0.4185552407932011,OBRIGACAO
exact,OBRIGACAO,0.656934306569343,
exact,MULTA,0.9976190476190476,
boundary,RESSARCIMENTO,0.22759856630824374,MULTA
exact,RESSARCIMENTO,0.7383512544802867,
exact,RESSARCIMENTO,0.5443786982248521,
FP,RESSARCIMENTO,0.0,
exact,MULTA,1.0,
exact,RESSARCIMENTO,0.9102564102564102,
FP,RESSARCIMENTO,0.0,
exact,RESSARCIMENTO,0.8325991189427313,
exact,RESSARCIMENTO,0.9355828220858896,
exact,MULTA,0.9953051643192489,
exact,RESSARCIMENTO,0.8823529411764706,
exact,RECOMENDACAO,0.9957627118644068,
exact,MULTA,1.0,
exact,RESSARCIMENTO,0.7025316455696202,
exact,RESSARCIMENTO,0.7554179566563467,
boundary,RESSARCIMENTO,0.3183856502242152,MULTA
boundary,RESSARCIMENTO,0.43601895734597157,RESSARCIMENTO
exact,RESSARCIMENTO,0.5303030303030303,
exact,MULTA,0.9570957095709571,
exact,MULTA,0.9462809917355371,
exact,MULTA,0.9322916666666666,
exact,MULTA,0.9554794520547946,
exact,MULTA,0.9444444444444444,
exact,MULTA,0.9406392694063926,
exact,RESSARCIMENTO,1.0,
exact,MULTA,0.9967213114754099,
exact,MULTA,0.9270833333333334,
exact,RESSARCIMENTO,0.9965397923875432,
exact,MULTA,0.9958847736625515,
exact,MULTA,0.8518518518518519,
exact,MULTA,0.9270833333333334,
exact,RESSARCIMENTO,0.9966887417218543,
FN,MULTA,0.0,
exact,MULTA,0.9955156950672646,
exact,MULTA,0.9960474308300395,
exact,MULTA,0.99581589958159,
exact,MULTA,0.9961977186311787,
exact,MULTA,0.9957627118644068,
exact,MULTA,0.8559322033898306,
exact,RESSARCIMENTO,0.996996996996997,
FN,MULTA,0.0,
exact,RESSARCIMENTO,0.7170418006430869,
FP,RESSARCIMENTO,0.0,
exact,MULTA,0.6042296072507553,
exact,RESSARCIMENTO,0.9968152866242038,
exact,RESSARCIMENTO,0.9970149253731343,
type_error,RESSARCIMENTO,0.5,MULTA
exact,MULTA,0.9701834862385321,
exact,RESSARCIMENTO,0.5275229357798165,
FP,RESSARCIMENTO,0.0,
exact,MULTA,0.9964028776978417,
exact,MULTA,0.9967741935483871,
exact,MULTA,1.0,
exact,MULTA,0.927461139896373,
exact,RESSARCIMENTO,0.9969325153374233,
exact,MULTA,0.99609375,
exact,MULTA,0.9967741935483871,
exact,MULTA,1.0,
FP,MULTA,0.0,
exact,RESSARCIMENTO,0.9967532467532467,
exact,MULTA,0.9903846153846154,
boundary,RESSARCIMENTO,0.46808510638297873,MULTA
boundary,RESSARCIMENTO,0.44072948328267475,RESSARCIMENTO
exact,MULTA,1.0,
boundary,RESSARCIMENTO,0.30715532286212915,RESSARCIMENTO
boundary,RESSARCIMENTO,0.3542757417102967,RESSARCIMENTO
boundary,RESSARCIMENTO,0.38219895287958117,RESSARCIMENTO
exact,RESSARCIMENTO,0.6980392156862745,
FP,OBRIGACAO,0.0,
FP,RESSARCIMENTO,0.0,
boundary,MULTA,0.2857142857142857,MULTA
exact,RESSARCIMENTO,0.5125448028673835,
exact,OBRIGACAO,0.9971830985915493,
boundary,MULTA,0.4846938775510204,MULTA
boundary,RESSARCIMENTO,0.4312267657992565,RESSARCIMENTO
boundary,MULTA,0.48284960422163586,OBRIGACAO
exact,MULTA,0.9890909090909091,
exact,MULTA,0.9903846153846154,
exact,MULTA,0.9877049180327869,
exact,MULTA,0.9944444444444445,
exact,RESSARCIMENTO,0.9965397923875432,
exact,RESSARCIMENTO,0.9956331877729258,
exact,MULTA,0.9084967320261438,
exact,RESSARCIMENTO,0.8255813953488372,
exact,MULTA,0.9927007299270073,
exact,RESSARCIMENTO,0.8840579710144928,
exact,MULTA,0.9543973941368078,
exact,RESSARCIMENTO,0.9103448275862069,
type_error,RESSARCIMENTO,0.5140562248995983,MULTA
boundary,RESSARCIMENTO,0.24705882352941178,RESSARCIMENTO
exact,RESSARCIMENTO,1.0,
exact,MULTA,0.9910979228486647,
exact,MULTA,0.9941176470588236,
exact,RESSARCIMENTO,0.9967532467532467,
exact,MULTA,0.9969230769230769,
exact,MULTA,0.9944444444444445,
exact,MULTA,0.8823529411764706,
exact,RESSARCIMENTO,0.9965753424657534,
FN,MULTA,0.0,
exact,MULTA,0.9385964912280702,
exact,MULTA,0.5108958837772397,
exact,MULTA,0.9313725490196079,
exact,MULTA,0.9317073170731708,
exact,MULTA,0.8458149779735683,
exact,MULTA,0.9556962025316456,
exact,MULTA,0.5980392156862745,
exact,RESSARCIMENTO,0.9971098265895953,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
boundary,MULTA,0.19180633147113593,RECOMENDACAO
FN,MULTA,0.0,
boundary,RESSARCIMENTO,0.4572025052192067,RESSARCIMENTO
FN,RESSARCIMENTO,0.0,
exact,RESSARCIMENTO,0.9047619047619048,
exact,RESSARCIMENTO,0.6404833836858006,
exact,MULTA,0.9906542056074766,
exact,RESSARCIMENTO,0.992,
boundary,RESSARCIMENTO,0.20418848167539266,MULTA
boundary,RESSARCIMENTO,0.36649214659685864,MULTA
exact,MULTA,0.9651162790697675,
exact,MULTA,0.6086956521739131,
exact,MULTA,0.7122302158273381,
exact,MULTA,0.9523809523809523,
exact,MULTA,0.9803921568627451,
exact,MULTA,0.6842105263157895,
exact,RESSARCIMENTO,0.9949238578680203,
exact,RESSARCIMENTO,0.8883248730964467,
exact,RESSARCIMENTO,0.8295454545454546,
exact,RESSARCIMENTO,0.99375,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FP,OBRIGACAO,0.0,
FN,MULTA,0.0,
FN,MULTA,0.0,
FN,MULTA,0.0,
FN,MULTA,0.0,
exact,MULTA,1.0,
exact,MULTA,1.0,
exact,MULTA,1.0,
exact,RESSARCIMENTO,1.0,
exact,MULTA,0.9213483146067416,
exact,RESSARCIMENTO,0.6761363636363636,
exact,MULTA,0.9938271604938271,
exact,MULTA,0.75,
exact,RESSARCIMENTO,0.9939393939393939,
FN,MULTA,0.0,
exact,MULTA,0.9209039548022598,
exact,RESSARCIMENTO,0.7183098591549296,
exact,MULTA,0.5668449197860963,
exact,MULTA,0.9239130434782609,
exact,MULTA,0.9372197309417041,
exact,MULTA,0.8026905829596412,
exact,RESSARCIMENTO,0.6944444444444444,
boundary,RESSARCIMENTO,0.25684210526315787,RESSARCIMENTO
FP,OBRIGACAO,0.0,
exact,RECOMENDACAO,1.0,
FN,MULTA,0.0,
exact,MULTA,0.9752066115702479,
exact,MULTA,0.8962962962962963,
exact,RESSARCIMENTO,0.5147313691507799,
FP,RECOMENDACAO,0.0,
exact,MULTA,0.9927007299270073,
exact,RESSARCIMENTO,0.8434782608695652,
exact,MULTA,0.9473684210526315,
exact,MULTA,1.0,
exact,RESSARCIMENTO,0.8404761904761905,
FP,RESSARCIMENTO,0.0,
FP,OBRIGACAO,0.0,
boundary,MULTA,0.06736842105263158,MULTA
exact,MULTA,0.6846153846153846,
exact,MULTA,0.6926406926406926,
exact,MULTA,0.8484848484848485,
FN,MULTA,0.0,
boundary,RESSARCIMENTO,0.4342379958246347,RESSARCIMENTO
boundary,RESSARCIMENTO,0.35789473684210527,MULTA
exact,RESSARCIMENTO,0.5023923444976076,
boundary,RESSARCIMENTO,0.3135755258126195,MULTA
exact,MULTA,0.5330490405117271,
exact,RESSARCIMENTO,0.6252390057361377,
boundary,RESSARCIMENTO,0.21482602118003025,MULTA
boundary,RESSARCIMENTO,0.21029411764705883,RESSARCIMENTO
exact,RESSARCIMENTO,0.7023809523809523,
