model_a,model_b,display_a,display_b,f1_a,f1_b,diff_f1,ci_lower,ci_upper,p_value,significant_95
gpt-4.1-nano_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-4.1-nano,BERTimbau-base,0.4010989010989011,0.6785714285714286,-0.27707663704119695,-0.3275665087709226,-0.22620736203971753,0.0,True
gpt-5-mini_few_shot,gpt-5.1_few_shot,GPT-5-mini,GPT-5.1,0.40970654627539504,0.6846673095467696,-0.2752852703475218,-0.31795810362350996,-0.23368981336256747,0.0,True
llama-3.3-70b_few_shot,qwen2.5-72b_few_shot,Llama-3.3-70B,Qwen2.5-72B,0.3395638629283489,0.6134615384615385,-0.27398129911096175,-0.3409953967352756,-0.20533256904575872,0.0,True
gpt-5-mini_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5-mini,BERTimbau-base,0.40970654627539504,0.6785714285714286,-0.26884280698577534,-0.32610478185383657,-0.2121914380759366,0.0,True
gpt-5.2_few_shot,llama-3.3-70b_few_shot,GPT-5.2,Llama-3.3-70B,0.6067415730337079,0.3395638629283489,0.2670564539861521,0.19694630029961618,0.3360735188944568,0.0,True
llama-3.3-70b_few_shot,rufimelo_Legal-BERTimbau-base__supervised,Llama-3.3-70B,Legal-BERTimbau-base,0.3395638629283489,0.6021180030257186,-0.2618904819391028,-0.3289205800364628,-0.19440940441501525,0.0,True
llama-3.3-70b_few_shot,neuralmind_bert-large-portuguese-cased__supervised,Llama-3.3-70B,BERTimbau-large,0.3395638629283489,0.6018237082066868,-0.26150533120256264,-0.3297526997189338,-0.1915618304666514,0.0,True
llama-3.3-70b_few_shot,bilstm-crf__supervised,Llama-3.3-70B,BiLSTM-CRF,0.3395638629283489,0.5925925925925926,-0.2528114583334477,-0.3200033681097511,-0.1842807324129125,0.0,True
gpt-4.1-nano_few_shot,qwen2.5-72b_few_shot,GPT-4.1-nano,Qwen2.5-72B,0.4010989010989011,0.6134615384615385,-0.21252717587830794,-0.25570428560231845,-0.16926697233763305,0.0,True
gpt-4.1-nano_few_shot,gpt-5.2_few_shot,GPT-4.1-nano,GPT-5.2,0.4010989010989011,0.6067415730337079,-0.2056023307534983,-0.25372958212614716,-0.15850627747478271,0.0,True
gpt-5-mini_few_shot,qwen2.5-72b_few_shot,GPT-5-mini,Qwen2.5-72B,0.40970654627539504,0.6134615384615385,-0.20429334582288639,-0.2483454157901581,-0.15959167992999193,0.0,True
gpt-4.1-nano_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1-nano,Legal-BERTimbau-base,0.4010989010989011,0.6021180030257186,-0.20043635870644902,-0.25469163846792375,-0.14607480738857695,0.0,True
gpt-4.1-nano_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1-nano,BERTimbau-large,0.4010989010989011,0.6018237082066868,-0.20005120796990886,-0.2589354870047635,-0.1406943289957241,0.0,True
gpt-5-mini_few_shot,gpt-5.2_few_shot,GPT-5-mini,GPT-5.2,0.40970654627539504,0.6067415730337079,-0.19736850069807668,-0.2365292721627032,-0.15867159858180552,0.0,True
gpt-5-mini_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5-mini,Legal-BERTimbau-base,0.40970654627539504,0.6021180030257186,-0.19220252865102744,-0.2518516115497971,-0.1315477510459884,0.0,True
gpt-5-mini_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5-mini,BERTimbau-large,0.40970654627539504,0.6018237082066868,-0.1918173779144873,-0.2553042191759016,-0.1275436339840765,0.0,True
gpt-4.1-nano_few_shot,bilstm-crf__supervised,GPT-4.1-nano,BiLSTM-CRF,0.4010989010989011,0.5925925925925926,-0.19135733510079395,-0.2585375774224787,-0.12335070908978314,0.0,True
gpt-5-mini_few_shot,bilstm-crf__supervised,GPT-5-mini,BiLSTM-CRF,0.40970654627539504,0.5925925925925926,-0.1831235050453724,-0.25329589894352017,-0.1140399109969649,0.0,True
deepseek-v4-flash_few_shot,bilstm-crf__supervised,DeepSeek-V4-Flash,BiLSTM-CRF,0.7240618101545254,0.5925925925925926,0.13191644491287755,0.059623596703013836,0.20371488877345814,0.001,True
deepseek-v4-flash_few_shot,neuralmind_bert-large-portuguese-cased__supervised,DeepSeek-V4-Flash,BERTimbau-large,0.7240618101545254,0.6018237082066868,0.12322257204376262,0.057452386247351814,0.18951013951318493,0.0002,True
deepseek-v4-flash_few_shot,rufimelo_Legal-BERTimbau-base__supervised,DeepSeek-V4-Flash,Legal-BERTimbau-base,0.7240618101545254,0.6021180030257186,0.12283742130722249,0.06199548581621526,0.1848510870594311,0.0002,True
gpt-4.1_few_shot,bilstm-crf__supervised,GPT-4.1,BiLSTM-CRF,0.7151277013752456,0.5925925925925926,0.12276164658009961,0.060144090327932026,0.18580729697485301,0.0,True
gpt-5.2_few_shot,deepseek-v4-flash_few_shot,GPT-5.2,DeepSeek-V4-Flash,0.6067415730337079,0.7240618101545254,-0.11767144926017323,-0.16807468321429725,-0.06563700972273366,0.0004,True
gpt-4.1_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1,BERTimbau-large,0.7151277013752456,0.6018237082066868,0.11406777371098471,0.058481912664081176,0.17236420652939366,0.0,True
gpt-4.1_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1,Legal-BERTimbau-base,0.7151277013752456,0.6021180030257186,0.11368262297444455,0.05845471722111949,0.17046519740719698,0.0002,True
deepseek-v4-flash_few_shot,qwen2.5-72b_few_shot,DeepSeek-V4-Flash,Qwen2.5-72B,0.7240618101545254,0.6134615384615385,0.11074660413536354,0.06251155082595347,0.15830464446212233,0.0,True
gpt-4.1_few_shot,gpt-5.2_few_shot,GPT-4.1,GPT-5.2,0.7151277013752456,0.6067415730337079,0.10851665092739529,0.07669804380319535,0.14205357158880458,0.0,True
gpt-4.1-mini_few_shot,bilstm-crf__supervised,GPT-4.1-mini,BiLSTM-CRF,0.698292220113852,0.5925925925925926,0.1058719586604892,0.044482040273564845,0.16686769458268336,0.0006,True
gpt-4.1_few_shot,qwen2.5-72b_few_shot,GPT-4.1,Qwen2.5-72B,0.7151277013752456,0.6134615384615385,0.10159180580258562,0.05792989259377032,0.14417499345838547,0.0,True
gpt-4.1-mini_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1-mini,BERTimbau-large,0.698292220113852,0.6018237082066868,0.0971780857913743,0.04375089173757957,0.15230858688778023,0.0004,True
gpt-4.1-mini_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1-mini,Legal-BERTimbau-base,0.698292220113852,0.6021180030257186,0.09679293505483415,0.04406675013344857,0.15103487513391983,0.0004,True
gpt-5.1_few_shot,bilstm-crf__supervised,GPT-5.1,BiLSTM-CRF,0.6846673095467696,0.5925925925925926,0.09216176530214941,0.028472162191936747,0.15622895951202273,0.004,True
gpt-4.1-mini_few_shot,gpt-5.2_few_shot,GPT-4.1-mini,GPT-5.2,0.698292220113852,0.6067415730337079,0.09162696300778489,0.06182036508729083,0.12255629257722671,0.0,True
neuralmind_bert-base-portuguese-cased__supervised,bilstm-crf__supervised,BERTimbau-base,BiLSTM-CRF,0.6785714285714286,0.5925925925925926,0.08571930194040299,0.030393629626683127,0.143810897644843,0.002,True
gpt-4.1-mini_few_shot,qwen2.5-72b_few_shot,GPT-4.1-mini,Qwen2.5-72B,0.698292220113852,0.6134615384615385,0.0847021178829752,0.045273381190789656,0.12395589614691452,0.0,True
gpt-5.1_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5.1,BERTimbau-large,0.6846673095467696,0.6018237082066868,0.08346789243303451,0.028279108002596944,0.14068311601133007,0.0022,True
gpt-5.1_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5.1,Legal-BERTimbau-base,0.6846673095467696,0.6021180030257186,0.08308274169649436,0.02576642257526795,0.14158500628551357,0.0064,True
gpt-5.1_few_shot,gpt-5.2_few_shot,GPT-5.1,GPT-5.2,0.6846673095467696,0.6067415730337079,0.07791676964944509,0.04598574766172582,0.11040704435951,0.0,True
neuralmind_bert-base-portuguese-cased__supervised,neuralmind_bert-large-portuguese-cased__supervised,BERTimbau-base,BERTimbau-large,0.6785714285714286,0.6018237082066868,0.07702542907128807,0.03521089022324566,0.12138385476119425,0.0002,True
rufimelo_Legal-BERTimbau-base__supervised,neuralmind_bert-base-portuguese-cased__supervised,Legal-BERTimbau-base,BERTimbau-base,0.6021180030257186,0.6785714285714286,-0.07664027833474793,-0.11750578156193055,-0.03749145348481011,0.0002,True
gpt-5.2_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5.2,BERTimbau-base,0.6067415730337079,0.6785714285714286,-0.07147430628769866,-0.11738456636362848,-0.024010737783176223,0.0036,True
gpt-5.1_few_shot,qwen2.5-72b_few_shot,GPT-5.1,Qwen2.5-72B,0.6846673095467696,0.6134615384615385,0.07099192452463542,0.02681437610859922,0.1144138695176089,0.0026,True
gpt-5-mini_few_shot,llama-3.3-70b_few_shot,GPT-5-mini,Llama-3.3-70B,0.40970654627539504,0.3395638629283489,0.06968795328807535,-0.0042505756062091405,0.14239191289532782,0.0646,False
qwen2.5-72b_few_shot,neuralmind_bert-base-portuguese-cased__supervised,Qwen2.5-72B,BERTimbau-base,0.6134615384615385,0.6785714285714286,-0.06454946116288898,-0.11631749904181164,-0.012849460177299632,0.015,True
gpt-4.1-nano_few_shot,llama-3.3-70b_few_shot,GPT-4.1-nano,Llama-3.3-70B,0.4010989010989011,0.3395638629283489,0.06145412323265377,-0.007135903956752491,0.1268589534791731,0.0764,False
deepseek-v4-flash_few_shot,neuralmind_bert-base-portuguese-cased__supervised,DeepSeek-V4-Flash,BERTimbau-base,0.7240618101545254,0.6785714285714286,0.04619714297247455,-0.013289466758313441,0.10347754865938394,0.1264,False
gpt-5.1_few_shot,deepseek-v4-flash_few_shot,GPT-5.1,DeepSeek-V4-Flash,0.6846673095467696,0.7240618101545254,-0.03975467961072812,-0.09125685884735553,0.012338486562050407,0.1362,False
gpt-4.1_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-4.1,BERTimbau-base,0.7151277013752456,0.6785714285714286,0.03704234463969663,-0.009182873914843091,0.08463807268591879,0.1176,False
gpt-4.1_few_shot,gpt-5.1_few_shot,GPT-4.1,GPT-5.1,0.7151277013752456,0.6846673095467696,0.030599881277950196,0.004212430069073906,0.05770070234701214,0.0228,True
gpt-4.1-mini_few_shot,deepseek-v4-flash_few_shot,GPT-4.1-mini,DeepSeek-V4-Flash,0.698292220113852,0.7240618101545254,-0.026044486252388335,-0.07534445946898075,0.025474674038378182,0.3066,False
qwen2.5-72b_few_shot,bilstm-crf__supervised,Qwen2.5-72B,BiLSTM-CRF,0.6134615384615385,0.5925925925925926,0.021169840777514003,-0.04786973048462334,0.09091186156797473,0.5464,False
gpt-4.1-mini_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-4.1-mini,BERTimbau-base,0.698292220113852,0.6785714285714286,0.020152656720086218,-0.024343674758870035,0.06478498071586039,0.3834,False
gpt-4.1_few_shot,gpt-4.1-mini_few_shot,GPT-4.1,GPT-4.1-mini,0.7151277013752456,0.698292220113852,0.016889687919610406,-0.006642264056746044,0.04045097049899115,0.1626,False
gpt-5.2_few_shot,bilstm-crf__supervised,GPT-5.2,BiLSTM-CRF,0.6067415730337079,0.5925925925925926,0.01424499565270432,-0.05066254944646226,0.07858315680739285,0.668,False
gpt-4.1-mini_few_shot,gpt-5.1_few_shot,GPT-4.1-mini,GPT-5.1,0.698292220113852,0.6846673095467696,0.01371019335833979,-0.0124781536224499,0.04028367973249307,0.3068,False
qwen2.5-72b_few_shot,neuralmind_bert-large-portuguese-cased__supervised,Qwen2.5-72B,BERTimbau-large,0.6134615384615385,0.6018237082066868,0.012475967908399095,-0.051236811409084815,0.07787394144547174,0.7014,False
qwen2.5-72b_few_shot,rufimelo_Legal-BERTimbau-base__supervised,Qwen2.5-72B,Legal-BERTimbau-base,0.6134615384615385,0.6021180030257186,0.012090817171858944,-0.046477915828761054,0.07107252622037409,0.6876,False
gpt-4.1_few_shot,deepseek-v4-flash_few_shot,GPT-4.1,DeepSeek-V4-Flash,0.7151277013752456,0.7240618101545254,-0.009154798332777927,-0.05908439298827224,0.04157251015375501,0.7238,False
rufimelo_Legal-BERTimbau-base__supervised,bilstm-crf__supervised,Legal-BERTimbau-base,BiLSTM-CRF,0.6021180030257186,0.5925925925925926,0.009079023605655058,-0.04854046418835077,0.06731556721759109,0.768,False
neuralmind_bert-large-portuguese-cased__supervised,bilstm-crf__supervised,BERTimbau-large,BiLSTM-CRF,0.6018237082066868,0.5925925925925926,0.008693872869114909,-0.049342041821042536,0.0671291886877984,0.7856,False
gpt-4.1-nano_few_shot,gpt-5-mini_few_shot,GPT-4.1-nano,GPT-5-mini,0.4010989010989011,0.40970654627539504,-0.00823383005542158,-0.056523376261059396,0.03986787830894398,0.7372,False
gpt-5.2_few_shot,qwen2.5-72b_few_shot,GPT-5.2,Qwen2.5-72B,0.6067415730337079,0.6134615384615385,-0.006924845124809686,-0.04777785856724451,0.034071684369862965,0.7308,False
gpt-5.1_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5.1,BERTimbau-base,0.6846673095467696,0.6785714285714286,0.006442463361746431,-0.04089105368802028,0.053811424291338325,0.7944,False
gpt-5.2_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5.2,BERTimbau-large,0.6067415730337079,0.6018237082066868,0.005551122783589409,-0.05019042589987493,0.06315821188827603,0.8608,False
gpt-5.2_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5.2,Legal-BERTimbau-base,0.6067415730337079,0.6021180030257186,0.005165972047049259,-0.049779838808276904,0.06093329029772297,0.8628,False
rufimelo_Legal-BERTimbau-base__supervised,neuralmind_bert-large-portuguese-cased__supervised,Legal-BERTimbau-base,BERTimbau-large,0.6021180030257186,0.6018237082066868,0.00038515073654015,-0.040138762135514434,0.04301376464564312,0.996,False
