index,text,gold,pred,match
10,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a manifestação emanadas pelo corpo técnico e Ministério Público Especial,  acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
11,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a manifestação emanadas pelo corpo técnico e Ministério Público Especial, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
12,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a manifestação emanadas pelo corpo técnico e Ministério Público Especial, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
13,"Vistos, relatados e discutidos estes autos, concordando com o Ministério Público e com o Corpo Instrutivo, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento e provimento do recurso, reformando-se, por conseguinte, a decisão questionada para que a matéria seja julgada regular. ",[],[],True
14,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando as manifestações do Corpo Instrutivo e do Ministério Público, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO do ato, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
15,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato, com o posterior arquivamento do processo.",[],[],True
16,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato, com o posterior arquivamento do processo.",[],[],True
17,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentador, com o posterior arquivamento do processo.
 ",[],[],True
18,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentador, com o posterior arquivamento do processo.",[],[],True
19,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentador, com o posterior arquivamento do processo.",[],[],True
20,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentador, com o posterior arquivamento do processo.",[],[],True
21,"Vistos, relatados e discutidos estes autos, em consonância com o parecer do Ministério Público de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição da pretensão punitiva, com fundamento no artigo 111, parágrafo único, da Lei Complementar Estadual nº 464/2012, com o consequente arquivamento do feito. ",[],[],True
22,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em harmonia com o corpo técnico e o parecer do Ministério Público Especial, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo prejuízo do exame do mérito da presente matéria face exoneração do cargo público, tendo ocorrido a perda de seu objeto, nos termos do art. 312, § 4º, do Regimento Interno desta Corte de Contas. ",[],[],True
23,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a manifestação emanadas pelo corpo técnico e Ministério Público Especial, concordando integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
24,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a manifestação emanadas pelo corpo técnico e Ministério Público Especial, concordando integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",[],[],True
25,"Vistos, relatados e discutidos estes autos, em consonância com a Informação do Corpo Instrutivo e com parecer do Órgão Ministerial, por observar que na presente matéria incide o instituto prescricional qüinqüenal, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição disposta nos termos do artigo 111, da Lei Complementar nº 464/2012 e com base na Tese de Repercussão Geral nº 899 STF, com o conseqüente arquivamento do feito. ",[],[],True
26,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
27,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
28,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
29,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
30,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
31,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
32,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
33,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
34,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF, acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
35,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa",[],[],True
36,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
37,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
38,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
39,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas , acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
40,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em harmonia com a Informação do corpo técnico e com o Parecer Ministerial, acolhendo integralmente o voto do Conselheiro Relator, julgar, com fulcro no art. 312, §4º, do Regimento interno deste Tribunal de Contas, aprovado pela Resolução nº 009/2012 – TCE/RN, pela perda de objeto da presente matéria, em consequência do falecimento da beneficiária antes da apreciação da referida pensão.",[],[],True
41,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar VOTO pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
42,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
43,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
44,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
45,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
46,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
47,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
48,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade,  em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
49,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
50,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o corpo técnico e o parecer do Ministério Público de Contas, aplicando a Tese de Repercussão Geral nº 445 do STF e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
51,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator,  aplicando a Tese de Repercussão Geral nº 445 do STF, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
52,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, aplicando a Tese de Repercussão Geral nº 445 do STF, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
53,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, aplicando a Tese de Repercussão Geral nº 445 do STF, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
54,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
55,"Vistos, relatados e discutidos estes autos, em concordância com a informação técnica e com o parecer do Órgão Ministerial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição intercorrente, nos termos do artigo 111, parágrafo único, da Lei Complementar nº 464/2012 c/c o artigo 112, inciso II, da Lei Complementar Nº 464/2012 e do entendimento Sumular Nº 27 do TCE/RN, com o consequente arquivamento do feito. ",[],[],True
56,"Vistos, relatados e discutidos estes autos, em concordância com a informação técnica e com o parecer do Órgão Ministerial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar  pelo reconhecimento da prescrição intercorrente, nos termos do artigo 111, parágrafo único, da Lei Complementar nº 464/2012 c/c o artigo 112, inciso II, da Lei Complementar Nº 464/2012 e do entendimento Sumular Nº 27 do TCE/RN, com o consequente arquivamento do feito. ",[],[],True
57,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando as manifestações do Corpo Instrutivo e do Ministério Público, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO do ato, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",[],[],True
58,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando o posicionamento do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentador, com o posterior arquivamento do processo.",[],[],True
59,"Vistos, relatados e discutidos estes autos, considerando a manifestação emitida pelo Corpo Técnico e parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar  pelo reconhecimento da prescrição intercorrente, nos termos do artigo 111, parágrafo único, da Lei Complementar nº 464/2012 c/c o artigo 112, inciso II, da Lei Complementar Nº 464/2012 e do entendimento Sumular Nº 27 do TCE/RN, com o consequente arquivamento do feito. 
",[],[],True
60,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
61,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
62,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
63,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
64,"
DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
65,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, seguindo a orientação pelo registro do ato sugerida na informação técnica, em consonância com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da despesa respectiva, nos termos do artigo 71, inciso III, da Constituição Federal.",[],[],True
66,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
67,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
68,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
69,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
70,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
71,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, e acolhendo integralmente o voto do Conselheiro Relator, julgar  pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
72,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
73,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
74,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
75,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
76,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
77,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
78,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação do Corpo Técnico, parecer do Ministério Público que atua junto a esta Corte de Contas e acolhendo integralmente o voto do Conselheiro Relator, aplicando a Tese de Repercussão Geral nº 445 do STF,  julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
79,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
80,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
81,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
82,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
83,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.
",[],[],True
84,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal, com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
85,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
86,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a informação da Diretoria de Atos de Pessoal e com o parecer do Ministério Público de Contas e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de aposentadoria, com a anotação da respectiva despesa.",[],[],True
