model_a,model_b,display_a,display_b,f1_a,f1_b,diff_f1,ci_lower,ci_upper,p_value,significant_95
gpt-4.1-nano_few_shot,gpt-5.1_few_shot,GPT-4.1-nano,GPT-5.1,0.4007319304666057,0.6846673095467696,-0.28388230691561567,-0.3337225184076248,-0.23296466978842884,0.0,True
gpt-5-mini_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5-mini,BERTimbau-base,0.4108352144469526,0.6895604395604397,-0.27865344839105466,-0.33290190685925336,-0.2247635617589201,0.0,True
llama-3.3-70b_few_shot,qwen2.5-72b_few_shot,Llama-3.3-70B,Qwen2.5-72B,0.3395638629283489,0.6153846153846153,-0.27592336137562906,-0.34291719923629493,-0.20738997086523797,0.0,True
gpt-5-mini_few_shot,gpt-5.1_few_shot,GPT-5-mini,GPT-5.1,0.4108352144469526,0.6846673095467696,-0.2741471362396599,-0.31701036705964225,-0.23251387132017776,0.0,True
gpt-5.2_few_shot,llama-3.3-70b_few_shot,GPT-5.2,Llama-3.3-70B,0.6067415730337079,0.3395638629283489,0.2670564539861521,0.19694630029961618,0.3360735188944568,0.0,True
llama-3.3-70b_few_shot,rufimelo_Legal-BERTimbau-base__supervised,Llama-3.3-70B,Legal-BERTimbau-base,0.3395638629283489,0.605143721633888,-0.26482395776053275,-0.33105933046340746,-0.19745018816095483,0.0,True
llama-3.3-70b_few_shot,neuralmind_bert-large-portuguese-cased__supervised,Llama-3.3-70B,BERTimbau-large,0.3395638629283489,0.6048632218844985,-0.26445296136139196,-0.331970656095977,-0.19456324770785954,0.0,True
llama-3.3-70b_few_shot,bilstm-crf__supervised,Llama-3.3-70B,BiLSTM-CRF,0.3395638629283489,0.5925925925925926,-0.25273481416333554,-0.3191883459264719,-0.18500540906568824,0.0,True
gpt-4.1-nano_few_shot,qwen2.5-72b_few_shot,GPT-4.1-nano,Qwen2.5-72B,0.4007319304666057,0.6153846153846153,-0.21483244465564763,-0.25733171860237647,-0.1724946489277598,0.0,True
gpt-4.1-nano_few_shot,gpt-5.2_few_shot,GPT-4.1-nano,GPT-5.2,0.4007319304666057,0.6067415730337079,-0.2059655372661706,-0.25389327067513195,-0.15872178022290429,0.0,True
gpt-5-mini_few_shot,qwen2.5-72b_few_shot,GPT-5-mini,Qwen2.5-72B,0.4108352144469526,0.6153846153846153,-0.20509727397969185,-0.24909627231645423,-0.16068011360395024,0.0,True
gpt-4.1-nano_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1-nano,Legal-BERTimbau-base,0.4007319304666057,0.605143721633888,-0.20373304104055123,-0.25728939207190415,-0.15022385563370014,0.0,True
gpt-4.1-nano_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1-nano,BERTimbau-large,0.4007319304666057,0.6048632218844985,-0.2033620446414105,-0.262377936109518,-0.1444256031174638,0.0,True
gpt-5-mini_few_shot,gpt-5.2_few_shot,GPT-5-mini,GPT-5.2,0.4108352144469526,0.6067415730337079,-0.1962303665902148,-0.23543447764886877,-0.15789734896758195,0.0,True
gpt-5-mini_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5-mini,Legal-BERTimbau-base,0.4108352144469526,0.605143721633888,-0.19399787036459548,-0.2530437605130457,-0.1341055957280136,0.0,True
gpt-5-mini_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5-mini,BERTimbau-large,0.4108352144469526,0.6048632218844985,-0.1936268739654547,-0.25658569669140435,-0.13013593777737595,0.0,True
gpt-4.1-nano_few_shot,bilstm-crf__supervised,GPT-4.1-nano,BiLSTM-CRF,0.4007319304666057,0.5925925925925926,-0.19164389744335406,-0.258351932647576,-0.12423538804758053,0.0,True
gpt-5-mini_few_shot,bilstm-crf__supervised,GPT-5-mini,BiLSTM-CRF,0.4108352144469526,0.5925925925925926,-0.1819087267673983,-0.25223431974433663,-0.11316279736767272,0.0,True
deepseek-v4-flash_few_shot,bilstm-crf__supervised,DeepSeek-V4-Flash,BiLSTM-CRF,0.7240618101545254,0.5925925925925926,0.13199308908298973,0.05951505255692906,0.204056998488154,0.0012,True
gpt-4.1_few_shot,bilstm-crf__supervised,GPT-4.1,BiLSTM-CRF,0.7151277013752456,0.5925925925925926,0.12283829075021181,0.06013918276103466,0.1860492689145479,0.0,True
deepseek-v4-flash_few_shot,neuralmind_bert-large-portuguese-cased__supervised,DeepSeek-V4-Flash,BERTimbau-large,0.7240618101545254,0.6048632218844985,0.1202749418849333,0.055044900673734694,0.18652794189067023,0.0004,True
deepseek-v4-flash_few_shot,rufimelo_Legal-BERTimbau-base__supervised,DeepSeek-V4-Flash,Legal-BERTimbau-base,0.7240618101545254,0.605143721633888,0.11990394548579252,0.058951110007233506,0.1825072968426106,0.0002,True
gpt-5.2_few_shot,deepseek-v4-flash_few_shot,GPT-5.2,DeepSeek-V4-Flash,0.6067415730337079,0.7240618101545254,-0.11767144926017323,-0.16807468321429725,-0.06563700972273366,0.0004,True
gpt-4.1_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1,BERTimbau-large,0.7151277013752456,0.6048632218844985,0.11112014355215538,0.0559554064266302,0.1695034893488148,0.0,True
gpt-4.1_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1,Legal-BERTimbau-base,0.7151277013752456,0.605143721633888,0.11074914715301461,0.05554068905762778,0.16771535258266673,0.0004,True
deepseek-v4-flash_few_shot,qwen2.5-72b_few_shot,DeepSeek-V4-Flash,Qwen2.5-72B,0.7240618101545254,0.6153846153846153,0.10880454187069617,0.06057319078377444,0.15647544630990776,0.0,True
gpt-4.1_few_shot,gpt-5.2_few_shot,GPT-4.1,GPT-5.2,0.7151277013752456,0.6067415730337079,0.10851665092739529,0.07669804380319535,0.14205357158880458,0.0,True
gpt-4.1-mini_few_shot,bilstm-crf__supervised,GPT-4.1-mini,BiLSTM-CRF,0.6976303317535545,0.5925925925925926,0.1052972951099619,0.044002919977045196,0.16620081029533543,0.0004,True
gpt-4.1_few_shot,qwen2.5-72b_few_shot,GPT-4.1,Qwen2.5-72B,0.7151277013752456,0.6153846153846153,0.09964974353791824,0.05640945319341594,0.14150133741366114,0.0002,True
neuralmind_bert-base-portuguese-cased__supervised,bilstm-crf__supervised,BERTimbau-base,BiLSTM-CRF,0.6895604395604397,0.5925925925925926,0.09674472162365633,0.04213514440436824,0.15363008829755434,0.0004,True
gpt-4.1-mini_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-4.1-mini,BERTimbau-large,0.6976303317535545,0.6048632218844985,0.09357914791190548,0.040278077173302014,0.14801507045071888,0.0004,True
gpt-4.1-mini_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-4.1-mini,Legal-BERTimbau-base,0.6976303317535545,0.605143721633888,0.0932081515127647,0.04053993071535444,0.14702527621351782,0.0004,True
gpt-5.1_few_shot,bilstm-crf__supervised,GPT-5.1,BiLSTM-CRF,0.6846673095467696,0.5925925925925926,0.09223840947226161,0.028732251521298196,0.1557135195445591,0.0048,True
gpt-4.1-mini_few_shot,gpt-5.2_few_shot,GPT-4.1-mini,GPT-5.2,0.6976303317535545,0.6067415730337079,0.09097565528714538,0.06122015516232602,0.12202647939103345,0.0,True
neuralmind_bert-base-portuguese-cased__supervised,neuralmind_bert-large-portuguese-cased__supervised,BERTimbau-base,BERTimbau-large,0.6895604395604397,0.6048632218844985,0.08502657442559991,0.043788764292322625,0.12979267590437266,0.0,True
rufimelo_Legal-BERTimbau-base__supervised,neuralmind_bert-base-portuguese-cased__supervised,Legal-BERTimbau-base,BERTimbau-base,0.605143721633888,0.6895604395604397,-0.08465557802645914,-0.12622542612624543,-0.0449748882056755,0.0,True
gpt-5.2_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5.2,BERTimbau-base,0.6067415730337079,0.6895604395604397,-0.08242308180083982,-0.12840182359491886,-0.035403063527563436,0.0004,True
gpt-4.1-mini_few_shot,qwen2.5-72b_few_shot,GPT-4.1-mini,Qwen2.5-72B,0.6976303317535545,0.6153846153846153,0.08210874789766832,0.0434173487714952,0.12055420423098216,0.0,True
gpt-5.1_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5.1,BERTimbau-large,0.6846673095467696,0.6048632218844985,0.0805202622742052,0.02515104494675819,0.13821215154227667,0.0032,True
gpt-5.1_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5.1,Legal-BERTimbau-base,0.6846673095467696,0.605143721633888,0.08014926587506443,0.02222410204924268,0.1388947959768252,0.0082,True
gpt-5.1_few_shot,gpt-5.2_few_shot,GPT-5.1,GPT-5.2,0.6846673095467696,0.6067415730337079,0.07791676964944509,0.04598574766172582,0.11040704435951,0.0,True
qwen2.5-72b_few_shot,neuralmind_bert-base-portuguese-cased__supervised,Qwen2.5-72B,BERTimbau-base,0.6153846153846153,0.6895604395604397,-0.07355617441136275,-0.12465061257226216,-0.021487694687172175,0.005,True
gpt-5-mini_few_shot,llama-3.3-70b_few_shot,GPT-5-mini,Llama-3.3-70B,0.4108352144469526,0.3395638629283489,0.07082608739593724,-0.0025737599493224983,0.14343600645803703,0.0614,False
gpt-5.1_few_shot,qwen2.5-72b_few_shot,GPT-5.1,Qwen2.5-72B,0.6846673095467696,0.6153846153846153,0.06904986225996804,0.025188117111987922,0.11204433734132972,0.0032,True
gpt-4.1-nano_few_shot,llama-3.3-70b_few_shot,GPT-4.1-nano,Llama-3.3-70B,0.4007319304666057,0.3395638629283489,0.06109091671998148,-0.007278107685189047,0.1263572675719109,0.078,False
gpt-5.1_few_shot,deepseek-v4-flash_few_shot,GPT-5.1,DeepSeek-V4-Flash,0.6846673095467696,0.7240618101545254,-0.03975467961072812,-0.09125685884735553,0.012338486562050407,0.1362,False
deepseek-v4-flash_few_shot,neuralmind_bert-base-portuguese-cased__supervised,DeepSeek-V4-Flash,BERTimbau-base,0.7240618101545254,0.6895604395604397,0.035248367459333414,-0.02273558123828286,0.09110920622970999,0.2328,False
gpt-4.1_few_shot,gpt-5.1_few_shot,GPT-4.1,GPT-5.1,0.7151277013752456,0.6846673095467696,0.030599881277950196,0.004212430069073906,0.05770070234701214,0.0228,True
gpt-4.1-mini_few_shot,deepseek-v4-flash_few_shot,GPT-4.1-mini,DeepSeek-V4-Flash,0.6976303317535545,0.7240618101545254,-0.026695793973027845,-0.07604845828290559,0.024730625000643297,0.2938,False
gpt-4.1_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-4.1,BERTimbau-base,0.7151277013752456,0.6895604395604397,0.026093569126555485,-0.019187724754934504,0.07234207339505791,0.2624,False
qwen2.5-72b_few_shot,bilstm-crf__supervised,Qwen2.5-72B,BiLSTM-CRF,0.6153846153846153,0.5925925925925926,0.023188547212293565,-0.04583378625099562,0.09240396155766008,0.5054,False
gpt-4.1_few_shot,gpt-4.1-mini_few_shot,GPT-4.1,GPT-4.1-mini,0.7151277013752456,0.6976303317535545,0.017540995640249912,-0.005838367763145996,0.041057198751992006,0.1474,False
gpt-5.2_few_shot,bilstm-crf__supervised,GPT-5.2,BiLSTM-CRF,0.6067415730337079,0.5925925925925926,0.014321639822816508,-0.05047661014378238,0.07865430543106088,0.6666,False
gpt-4.1-mini_few_shot,gpt-5.1_few_shot,GPT-4.1-mini,GPT-5.1,0.6976303317535545,0.6846673095467696,0.013058885637700282,-0.013349436004192604,0.03959686849378677,0.3294,False
rufimelo_Legal-BERTimbau-base__supervised,bilstm-crf__supervised,Legal-BERTimbau-base,BiLSTM-CRF,0.605143721633888,0.5925925925925926,0.012089143597197186,-0.04519335000879936,0.06958123169057241,0.6864,False
neuralmind_bert-large-portuguese-cased__supervised,bilstm-crf__supervised,BERTimbau-large,BiLSTM-CRF,0.6048632218844985,0.5925925925925926,0.011718147198056406,-0.0460774554584096,0.07040421300301848,0.7046,False
qwen2.5-72b_few_shot,neuralmind_bert-large-portuguese-cased__supervised,Qwen2.5-72B,BERTimbau-large,0.6153846153846153,0.6048632218844985,0.011470400014237162,-0.051455787751494654,0.07620322200542415,0.7296,False
qwen2.5-72b_few_shot,rufimelo_Legal-BERTimbau-base__supervised,Qwen2.5-72B,Legal-BERTimbau-base,0.6153846153846153,0.605143721633888,0.01109940361509638,-0.04608250450471951,0.07009040289817499,0.7124,False
gpt-4.1-nano_few_shot,gpt-5-mini_few_shot,GPT-4.1-nano,GPT-5-mini,0.4007319304666057,0.4108352144469526,-0.009735170675955765,-0.05784566928516537,0.03849513826462908,0.686,False
gpt-4.1_few_shot,deepseek-v4-flash_few_shot,GPT-4.1,DeepSeek-V4-Flash,0.7151277013752456,0.7240618101545254,-0.009154798332777927,-0.05908439298827224,0.04157251015375501,0.7238,False
gpt-5.2_few_shot,qwen2.5-72b_few_shot,GPT-5.2,Qwen2.5-72B,0.6067415730337079,0.6153846153846153,-0.00886690738947706,-0.04930425518798262,0.031326215041494083,0.6656,False
gpt-4.1-mini_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-4.1-mini,BERTimbau-base,0.6976303317535545,0.6895604395604397,0.00855257348630557,-0.034886789337628864,0.05216721335668928,0.7046,False
gpt-5.1_few_shot,neuralmind_bert-base-portuguese-cased__supervised,GPT-5.1,BERTimbau-base,0.6846673095467696,0.6895604395604397,-0.004506312151394714,-0.049909869162272316,0.04187282025552425,0.8566,False
gpt-5.2_few_shot,neuralmind_bert-large-portuguese-cased__supervised,GPT-5.2,BERTimbau-large,0.6067415730337079,0.6048632218844985,0.002603492624760102,-0.05268887262438987,0.060741037295772106,0.9412,False
gpt-5.2_few_shot,rufimelo_Legal-BERTimbau-base__supervised,GPT-5.2,Legal-BERTimbau-base,0.6067415730337079,0.605143721633888,0.0022324962256193197,-0.05200982898635616,0.05783823194519684,0.9464,False
rufimelo_Legal-BERTimbau-base__supervised,neuralmind_bert-large-portuguese-cased__supervised,Legal-BERTimbau-base,BERTimbau-large,0.605143721633888,0.6048632218844985,0.0003709963991407823,-0.04012096628345316,0.042914922166492495,0.9964,False
